dt,Цена на арматуру,Индекс стоимости грузоперевозок,"Концентрат коксующегося угля_Россия марка ОС FCA руб./т, без НДС","Лом_HMS 1/2 80:20, FOB EC Роттердам, $/т","Лом_3А, РФ CPT ж/д Южный ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Сибирский ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Центральный ФО, руб./т, без НДС","ЖРС_Китай Iron ore fines Fe 62%, CFR","Чугун_CFR Италия, $/т","Концентрат коксующегося угля_Россия марка КО FCA руб./т, без НДС","ЖРС_Российские окатыши Fe 62-65,5%, SiO2 5,8-8,65, DAP Забайкальск-Манжули, $/т","Лом_HMS 1/2 80:20, FOB США Восток, $/т","Лом_3А, FOB РФ Черное море, $/т","Чугун_FOB Бразилия Север, $/т","Лом_HMS 1/2 80:20, CFR ЮВА, $/т","Концентрат коксующегося угля_Россия марка КС FCA руб./т, без НДС","Лом_3А, РФ FCA ж/д респ. Татарстан, руб./т, без НДС","ЖРС_Российский концентрат Fe 62,5-67,5%, SiO2 0,78-8,51, сухой вес, DAP Забайкальск-Манжули, $/т","Концентрат коксующегося угля_Россия марка К и смеси марок К, КО FCA руб./т, без НДС","Кокс_Россия Урал Сибирь +25, FCA руб./т., без НДС","Лом_3А, РФ FCA ж/д Московский регион, руб./т, без НДС","Концентрат коксующегося угля_Россия марка Ж+ГЖ FCA руб./т, без НДС","Чугун_FOB Россия Черное море, $/т","ЖРС_Россия аглоруда Fe 52-60%, FCA руб./т, без НДС","ЖРС_Россия концентрат Fe 64-68%, FCA руб./т, без НДС","Чугун_Россия, FCA руб./т, без НДС","Концентрат коксующегося угля_HCC Австралия, $/t FOB","ЖРС_Россия окатыши Fe 62-65,5% FCA руб./т, без НДС","ГБЖ_CFR Италия, $/т","Лом_3А, РФ CPT ж/д Уральский ФО, руб./т, без НДС","Концентрат коксующегося угля_Россия марка Ж FCA руб./т, без НДС","Лом_HMS 1/2 80:20, CFR Турция, $/т","Концентрат коксующегося угля_Средняя шихта Россия FCA руб./т, без НДС","Концентрат коксующегося угля_Россия марка ГЖ FCA руб./т, без НДС","Чугун_CFR NOLA США, $/т","Чугун_CFR Турция, $/т","ЖРС_Средневзвешенная цена окатыши Fe 62-65,5%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена концентрат Fe 64-68%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена аглоруда Fe 52-60%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в аглоруде, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в концентрате, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в окатыши, Россия FCA руб./т, без НДС","ЖРС_Украинский концентрат Fe 65-68%,  DAP граница Украины с Европой,  $/т","ЖРС_Украинские окатыши Fe 65-66%, DAP граница Украины с Европой,  $/т",year,month,day,quarter
2019-04-22,39300.0,965.0,10525.0,287.0,17491.0,17523.0,16985.0,93.0,357.5,7700.0,98.0,293.0,282.0,335.0,335.0,7350.0,16234.0,84.0,11400.0,13700.0,15685.0,10150.0,350.0,3792.5,5100.0,22200.0,202.0,7805.0,300.0,17751.0,11425.0,312.0,9455.0,6650.0,355.0,352.5,7718.0,5043.0,3989.0,62.0,79.0,122.0,97.0,139.5,2019,4,22,2
2019-04-29,39300.0,972.0,10525.0,285.0,16696.0,17174.0,16652.0,93.0,355.0,7700.0,98.0,290.0,280.0,330.0,315.0,7350.0,16141.0,84.0,11400.0,13700.0,15349.0,10150.0,350.0,3792.5,5100.0,22200.0,201.0,7805.0,297.5,17602.0,11425.0,310.0,9455.0,6650.0,350.0,350.0,7727.0,5151.0,3994.0,64.0,79.0,123.0,100.0,146.5,2019,4,29,2
2019-05-06,39300.0,1002.0,10300.0,275.0,16724.0,16760.0,16530.0,94.0,355.0,7700.0,99.0,286.0,267.0,330.0,315.0,7175.0,16132.0,85.0,11150.0,13700.0,15287.0,9750.0,337.0,3900.0,4975.0,21950.0,203.0,7890.0,292.5,17360.0,11025.0,303.0,9190.0,6462.5,356.0,347.5,7727.0,5151.0,3994.0,64.0,79.0,123.0,100.0,146.5,2019,5,6,2
2019-05-13,40300.0,993.0,10300.0,265.0,16045.0,16530.0,16116.0,95.0,356.0,7700.0,102.0,275.0,260.0,330.0,310.0,7175.0,15699.0,85.0,11150.0,13700.0,14933.0,9750.0,337.0,3900.0,4975.0,21950.0,207.0,7890.0,287.5,16972.0,11025.0,290.0,9190.0,6462.5,356.0,345.0,7727.0,5151.0,3994.0,64.0,79.0,123.0,100.0,146.5,2019,5,13,2
2019-05-20,40000.0,984.0,10300.0,269.0,15682.0,16563.0,16074.0,96.0,358.5,7700.0,108.0,279.0,258.0,330.0,305.0,7175.0,15236.0,86.0,11150.0,13700.0,14867.0,9750.0,335.0,3900.0,4975.0,21950.0,208.0,7890.0,290.0,16812.0,11025.0,294.0,9190.0,6462.5,356.0,352.5,7727.0,5151.0,3994.0,64.0,79.0,123.0,100.0,146.5,2019,5,20,2
2019-05-27,40200.0,984.0,10300.0,285.0,15669.0,16108.0,16044.0,103.0,359.5,7700.0,108.0,292.0,275.0,330.0,305.0,7175.0,14890.0,95.0,11150.0,13700.0,14811.0,9750.0,337.0,3900.0,4975.0,21950.0,205.0,7890.0,297.5,16438.0,11025.0,310.0,9190.0,6462.5,355.0,355.0,7829.0,5175.0,3119.0,53.0,80.0,123.0,106.0,145.5,2019,5,27,2
2019-06-03,40200.0,998.0,10300.0,280.0,15554.0,15793.0,15921.0,103.0,360.0,7700.0,109.0,290.0,272.0,330.0,310.0,7175.0,14391.0,95.0,11150.0,13700.0,14686.0,9750.0,335.0,3900.0,4975.0,21950.0,202.0,7890.0,292.5,16118.0,11025.0,303.0,9190.0,6462.5,353.5,350.0,7829.0,5175.0,3119.0,53.0,80.0,123.0,106.0,145.5,2019,6,3,2
2019-06-10,40300.0,1014.0,10350.0,282.0,15391.0,15500.0,15636.0,99.0,355.0,7700.0,110.0,290.0,273.0,330.0,311.0,7225.0,14449.0,92.5,11225.0,13700.0,14176.0,9750.0,333.0,3690.0,5225.0,21950.0,200.0,7425.0,287.5,16094.0,11075.0,298.0,9180.0,6037.5,347.5,345.0,7829.0,5175.0,3119.0,53.0,80.0,123.0,106.0,145.5,2019,6,10,2
2019-06-17,41500.0,996.0,10350.0,270.0,15565.0,15530.0,15632.0,107.0,351.0,7700.0,117.0,275.0,259.0,320.0,305.0,7225.0,14449.0,99.5,11225.0,13700.0,14097.0,9750.0,327.0,3690.0,5225.0,21950.0,197.0,7425.0,277.5,16051.0,11075.0,290.0,9180.0,6037.5,345.0,337.5,7829.0,5175.0,3119.0,53.0,80.0,123.0,106.0,145.5,2019,6,17,2
2019-06-24,40500.0,995.0,10350.0,256.0,15525.0,15578.0,15636.0,114.0,347.5,7700.0,123.0,265.0,250.0,315.0,305.0,7225.0,14821.0,106.5,11225.0,13700.0,14371.0,9750.0,327.0,3690.0,5225.0,21950.0,195.0,7425.0,267.5,16142.0,11075.0,279.0,9180.0,6037.5,345.0,337.5,7829.0,5175.0,3119.0,53.0,80.0,123.0,106.0,145.5,2019,6,24,2
2019-07-01,40500.0,1010.0,10350.0,260.0,15670.0,15608.0,16431.0,116.0,348.5,7700.0,125.0,268.0,257.0,315.0,300.0,7225.0,14991.0,108.5,11225.0,13700.0,15299.0,9750.0,332.0,3690.0,5225.0,21950.0,193.0,7425.0,270.0,16404.0,11075.0,285.0,9180.0,6037.5,354.0,340.0,7685.0,5345.0,2874.0,50.0,89.0,122.0,111.0,159.5,2019,7,1,3
2019-07-08,40300.0,1031.0,8825.0,274.0,16603.0,15678.0,16626.0,122.0,353.5,6200.0,130.0,278.0,268.0,315.0,305.0,6525.0,15294.0,116.0,9925.0,12525.0,15474.0,8950.0,335.0,3050.0,5275.0,21850.0,189.0,7410.0,270.0,17049.0,9550.0,298.0,8154.0,5575.0,354.0,345.0,7685.0,5345.0,2874.0,50.0,89.0,122.0,111.0,159.5,2019,7,8,3
2019-07-15,39800.0,1009.0,8825.0,270.0,17730.0,15866.0,17132.0,120.0,357.5,6200.0,127.5,275.0,265.0,315.0,305.0,6525.0,15883.0,114.5,9925.0,12525.0,15935.0,8950.0,345.0,3050.0,5275.0,21850.0,185.0,7410.0,265.0,17411.0,9550.0,295.0,8154.0,5575.0,360.0,345.0,7685.0,5345.0,2874.0,50.0,89.0,122.0,111.0,159.5,2019,7,15,3
2019-07-22,39800.0,1010.0,8825.0,269.0,17843.0,15882.0,17509.0,121.0,359.0,6200.0,128.5,273.0,265.0,320.0,305.0,6525.0,16238.0,115.5,9925.0,12525.0,16282.0,8950.0,345.0,3050.0,5275.0,21850.0,180.0,7410.0,265.0,17571.0,9550.0,294.0,8154.0,5575.0,362.5,350.0,7685.0,5345.0,2874.0,50.0,89.0,122.0,111.0,159.5,2019,7,22,3
2019-07-29,40200.0,1015.0,8825.0,269.0,18359.0,15926.0,17591.0,117.0,357.5,6200.0,124.5,273.0,265.0,320.0,305.0,6525.0,16254.0,111.5,9925.0,12525.0,16320.0,8950.0,345.0,3050.0,5275.0,21850.0,174.0,7410.0,265.0,17543.0,9550.0,294.0,8154.0,5575.0,362.5,350.0,7375.0,5432.0,3009.0,49.0,84.0,117.0,113.5,164.5,2019,7,29,3
2019-08-05,40300.0,1031.0,8250.0,270.0,18523.0,15712.0,17521.0,116.0,359.0,6200.0,124.0,273.0,265.0,345.0,305.0,6250.0,16227.0,110.5,9300.0,12150.0,16334.0,8950.0,345.0,3475.0,5675.0,21850.0,165.0,8170.0,265.0,17583.0,9225.0,292.0,7913.0,5575.0,364.5,355.0,7375.0,5432.0,3009.0,49.0,84.0,117.0,113.5,164.5,2019,8,5,3
2019-08-12,39200.0,1009.0,8250.0,268.0,18634.0,15744.0,17370.0,96.0,357.5,6200.0,106.0,269.0,265.0,340.0,304.0,6250.0,16074.0,90.5,9300.0,12150.0,16266.0,8950.0,342.0,3475.0,5675.0,21850.0,159.0,8170.0,265.0,17545.0,9225.0,289.0,7913.0,5575.0,360.0,355.0,7375.0,5432.0,3009.0,49.0,84.0,117.0,113.5,164.5,2019,8,12,3
2019-08-19,38700.0,1003.0,8250.0,260.0,18262.0,15766.0,17177.0,89.0,357.5,6200.0,100.0,269.0,260.0,340.0,304.0,6250.0,15747.0,83.5,9300.0,12150.0,16078.0,8950.0,342.0,3475.0,5675.0,21850.0,156.0,8170.0,265.0,17508.0,9225.0,284.0,7913.0,5575.0,363.5,352.5,7375.0,5432.0,3009.0,49.0,84.0,117.0,113.5,164.5,2019,8,19,3
2019-08-26,38200.0,1015.0,8250.0,250.0,17569.0,15722.0,16854.0,87.0,357.5,6200.0,98.0,260.0,255.0,335.0,304.0,6250.0,15613.0,81.5,9300.0,12150.0,15756.0,8950.0,340.0,3475.0,5675.0,21850.0,153.0,8170.0,262.5,17437.0,9225.0,279.0,7913.0,5575.0,357.5,347.5,8067.0,5957.0,3427.0,53.0,88.0,128.0,76.0,134.5,2019,8,26,3
2019-09-02,37700.0,1023.0,8250.0,242.0,17403.0,15773.0,16883.0,84.0,355.0,6200.0,95.0,246.0,245.0,330.0,295.0,6250.0,15599.0,78.5,9300.0,12150.0,15686.0,8950.0,335.0,3475.0,5675.0,21850.0,154.0,8170.0,260.0,17344.0,9225.0,270.0,7913.0,5575.0,355.0,345.0,8067.0,5957.0,3427.0,53.0,88.0,128.0,76.0,134.5,2019,9,2,3
2019-09-09,36900.0,1031.0,7650.0,225.0,16385.0,15924.0,16311.0,90.0,332.5,6200.0,97.0,228.0,226.0,315.0,292.0,5825.0,14776.0,84.5,8625.0,12150.0,14959.0,8950.0,325.0,3725.0,5300.0,21850.0,154.0,7050.0,247.5,16472.0,8725.0,253.0,7615.0,5575.0,340.0,330.0,8067.0,5957.0,3427.0,53.0,88.0,128.0,76.0,134.5,2019,9,9,3
2019-09-16,36200.0,1018.0,7650.0,213.0,16427.0,15953.0,15958.0,95.0,332.5,6200.0,97.0,215.0,212.0,310.0,277.0,5825.0,14739.0,88.5,8625.0,12150.0,14702.0,8950.0,320.0,3725.0,5300.0,21850.0,150.0,7050.0,242.5,16391.0,8725.0,240.0,7615.0,5575.0,340.0,327.5,8067.0,5957.0,3427.0,53.0,88.0,128.0,76.0,134.5,2019,9,16,3
2019-09-23,35000.0,1018.0,7650.0,205.0,15921.0,15702.0,15813.0,95.0,324.0,6200.0,100.5,208.0,200.0,305.0,260.0,5825.0,14498.0,88.5,8625.0,12150.0,14403.0,8950.0,315.0,3725.0,5300.0,21850.0,143.0,7050.0,240.0,16172.0,8725.0,233.0,7615.0,5575.0,322.5,325.0,8067.0,5957.0,3427.0,53.0,88.0,128.0,76.0,134.5,2019,9,23,3
2019-09-30,34200.0,1019.0,7650.0,199.0,15688.0,15270.0,15198.0,91.0,312.5,6200.0,102.0,200.0,192.0,285.0,258.0,5825.0,14144.0,85.0,8625.0,12150.0,13765.0,8950.0,300.0,3725.0,5300.0,21850.0,138.0,7050.0,232.5,16068.0,8725.0,225.0,7615.0,5575.0,305.0,310.0,7063.0,5274.0,3549.0,50.0,81.0,112.0,76.0,112.5,2019,9,30,3
2019-10-07,33500.0,1031.0,6525.0,199.0,14825.0,14832.0,14905.0,94.0,302.5,5125.0,105.0,201.0,194.0,280.0,245.0,5300.0,13578.0,88.0,7850.0,11525.0,13447.0,7600.0,300.0,2475.0,4125.0,20750.0,146.0,5275.0,232.5,15566.0,7100.0,227.0,6605.0,5075.0,302.5,310.0,7063.0,5274.0,3549.0,50.0,81.0,112.0,76.0,112.5,2019,10,7,4
2019-10-14,33300.0,1011.0,6525.0,207.0,14292.0,14919.0,14432.0,93.0,300.0,5125.0,104.0,208.0,204.0,275.0,242.0,5300.0,13267.0,87.0,7850.0,11525.0,13274.0,7600.0,280.0,2475.0,4125.0,20750.0,148.0,5275.0,232.5,15105.0,7100.0,233.0,6605.0,5075.0,290.0,300.0,7063.0,5274.0,3549.0,50.0,81.0,112.0,76.0,112.5,2019,10,14,4
2019-10-21,33500.0,995.0,6525.0,216.0,14245.0,14844.0,14326.0,88.0,302.5,5125.0,99.0,218.0,210.0,280.0,242.0,5300.0,13033.0,82.0,7850.0,11525.0,13166.0,7600.0,280.0,2475.0,4125.0,20750.0,152.0,5275.0,242.5,14668.0,7100.0,241.0,6605.0,5075.0,297.5,302.5,7063.0,5274.0,3549.0,50.0,81.0,112.0,76.0,112.5,2019,10,21,4
2019-10-28,33300.0,992.0,6525.0,225.0,14262.0,14479.0,14252.0,87.0,306.0,5125.0,99.0,230.0,220.0,285.0,248.0,5300.0,12908.0,82.0,7850.0,11525.0,13172.0,7600.0,285.0,2475.0,4125.0,20750.0,150.0,5275.0,252.5,14573.0,7100.0,250.0,6605.0,5075.0,309.5,305.0,5173.0,4040.0,2716.0,46.0,57.0,82.0,76.0,107.5,2019,10,28,4
2019-11-04,33800.0,997.0,6525.0,230.0,14426.0,12937.0,14110.0,85.0,309.5,5125.0,99.0,232.0,225.0,285.0,258.0,5300.0,12181.0,79.0,7850.0,11525.0,12878.0,7600.0,290.0,2475.0,4125.0,20750.0,144.0,5275.0,255.0,13581.0,7100.0,255.0,6605.0,5075.0,312.5,309.5,5173.0,4040.0,2716.0,46.0,57.0,82.0,76.0,107.5,2019,11,4,4
2019-11-11,33500.0,1011.0,6750.0,238.0,14709.0,13058.0,13839.0,82.0,316.5,5125.0,98.0,240.0,231.0,290.0,265.0,5275.0,12469.0,78.0,7850.0,11525.0,12702.0,7600.0,298.0,2460.0,3925.0,20750.0,134.0,5200.0,260.0,13494.0,7100.0,260.0,6605.0,5075.0,315.0,312.0,5173.0,4040.0,2716.0,46.0,57.0,82.0,76.0,107.5,2019,11,11,4
2019-11-18,32300.0,998.0,6750.0,240.0,14477.0,12845.0,13893.0,82.0,315.0,5125.0,101.0,242.0,233.0,290.0,270.0,5275.0,12563.0,78.0,7850.0,11525.0,12713.0,7600.0,302.0,2460.0,3925.0,20750.0,135.0,5200.0,260.0,13513.0,7100.0,261.0,6605.0,5075.0,319.0,312.0,5173.0,4040.0,2716.0,46.0,57.0,82.0,76.0,107.5,2019,11,18,4
2019-11-25,32200.0,998.0,6750.0,239.0,14627.0,12149.0,14167.0,86.0,322.5,5125.0,103.5,246.0,235.0,300.0,275.0,5275.0,12840.0,82.0,7850.0,11525.0,13100.0,7600.0,305.0,2460.0,3925.0,20750.0,133.0,5200.0,265.0,13559.0,7100.0,262.0,6605.0,5075.0,322.5,320.0,5173.0,4040.0,2716.0,46.0,57.0,82.0,76.0,107.5,2019,11,25,4
2019-12-02,31800.0,1018.0,6750.0,245.0,15019.0,12756.0,14373.0,88.0,327.5,5125.0,103.5,245.0,239.0,305.0,275.0,5275.0,13215.0,84.0,7850.0,11525.0,13370.0,7600.0,306.0,2460.0,3925.0,20750.0,135.0,5200.0,270.0,14161.0,7100.0,266.0,6605.0,5075.0,326.0,325.0,5075.0,3998.0,2561.0,44.0,60.0,80.0,76.0,106.0,2019,12,2,4
2019-12-09,31100.0,1022.0,6750.0,260.0,15266.0,13388.0,14614.0,89.0,335.0,5125.0,103.5,257.0,255.0,310.0,282.0,5275.0,13679.0,84.0,7850.0,11525.0,13563.0,7600.0,308.0,2375.0,3600.0,20750.0,138.0,4600.0,280.0,14638.0,7100.0,285.0,6605.0,5075.0,328.0,333.5,5075.0,3998.0,2561.0,44.0,60.0,80.0,76.0,106.0,2019,12,9,4
2019-12-16,30600.0,1021.0,6750.0,272.0,15468.0,13225.0,15274.0,94.0,339.5,5125.0,107.5,275.0,268.0,310.0,295.0,5275.0,13801.0,89.0,7850.0,11525.0,13941.0,7600.0,315.0,2375.0,3600.0,20750.0,136.0,4600.0,285.0,14791.0,7100.0,297.0,6605.0,5075.0,332.5,335.0,5075.0,3998.0,2561.0,44.0,60.0,80.0,76.0,106.0,2019,12,16,4
2019-12-23,31400.0,1010.0,6750.0,275.0,15532.0,13391.0,15385.0,93.0,342.5,5125.0,107.5,276.0,271.0,310.0,297.0,5275.0,14168.0,88.0,7850.0,11525.0,14059.0,7600.0,320.0,2375.0,3600.0,20750.0,136.0,4600.0,285.0,14749.0,7100.0,299.0,6605.0,5075.0,335.0,335.0,5075.0,3998.0,2561.0,44.0,60.0,80.0,76.0,106.0,2019,12,23,4
2019-12-30,32900.0,1017.0,6750.0,277.0,15842.0,13431.0,15907.0,91.0,342.5,5125.0,107.5,276.0,272.0,320.0,297.0,5275.0,14352.0,86.0,7850.0,11525.0,14606.0,7600.0,320.0,2375.0,3600.0,20750.0,136.0,4600.0,285.0,15224.0,7100.0,301.0,6605.0,5075.0,337.5,335.0,4642.0,3477.0,2462.0,43.0,52.0,73.0,83.0,112.0,2019,12,30,4
2020-01-06,32900.0,1059.0,6750.0,276.0,15907.0,13453.0,16047.0,92.0,342.5,5125.0,108.5,276.0,272.0,320.0,299.0,5275.0,14417.0,87.0,7850.0,11525.0,14626.0,7600.0,320.0,2750.0,3950.0,19050.0,140.0,4850.0,285.0,15438.0,7100.0,301.0,6605.0,5075.0,340.0,335.0,4642.0,3477.0,2462.0,43.0,52.0,73.0,83.0,112.0,2020,1,6,1
2020-01-13,33400.0,1045.0,6125.0,275.0,16361.0,14164.0,16626.0,94.0,338.0,4400.0,109.5,275.0,270.0,320.0,299.0,4875.0,14506.0,89.0,6450.0,10650.0,15066.0,6975.0,320.0,2750.0,3950.0,19050.0,147.0,4850.0,282.5,15620.0,6400.0,299.0,5920.0,4650.0,340.0,332.5,4642.0,3477.0,2462.0,43.0,52.0,73.0,83.0,112.0,2020,1,13,1
2020-01-20,32500.0,958.0,6125.0,270.0,16475.0,14035.0,16876.0,95.0,338.0,4400.0,113.0,271.0,265.0,325.0,299.0,4875.0,14711.0,90.0,6450.0,10650.0,15470.0,6975.0,328.0,2750.0,3950.0,19050.0,152.0,4850.0,287.5,15893.0,6400.0,295.0,5920.0,4650.0,349.0,330.0,4642.0,3477.0,2462.0,43.0,52.0,73.0,83.0,112.0,2020,1,20,1
2020-01-27,32890.0,950.0,6125.0,257.0,16693.0,13893.0,16845.0,94.0,337.5,4400.0,116.0,260.0,250.0,325.0,289.0,4875.0,14916.0,89.0,6450.0,10650.0,15556.0,6975.0,322.0,2750.0,3950.0,19050.0,152.0,4850.0,282.5,16421.0,6400.0,280.0,5920.0,4650.0,346.5,327.5,4875.0,3766.0,2584.0,46.0,57.0,77.0,87.0,109.5,2020,1,27,1
2020-02-03,33400.0,943.0,6125.0,248.0,17038.0,13993.0,16833.0,84.0,322.5,4400.0,113.0,252.0,240.0,320.0,285.0,4875.0,15438.0,80.0,6450.0,10650.0,15530.0,6975.0,322.0,2750.0,3950.0,19050.0,152.0,4850.0,270.0,17040.0,6400.0,270.0,5920.0,4650.0,343.0,320.0,4875.0,3766.0,2584.0,46.0,57.0,77.0,87.0,109.5,2020,2,3,1
2020-02-10,32800.0,944.0,6025.0,240.0,17340.0,14620.0,16684.0,82.0,320.0,4300.0,115.0,240.0,228.0,315.0,270.0,4550.0,15862.0,78.0,6175.0,11200.0,15392.0,6875.0,310.0,2750.0,3900.0,19050.0,150.0,5135.0,258.0,17561.0,6075.0,260.0,5720.0,4525.0,331.5,315.0,4875.0,3766.0,2584.0,46.0,57.0,77.0,87.0,109.5,2020,2,10,1
2020-02-17,32000.0,945.0,6025.0,251.0,17062.0,14780.0,16908.0,86.0,320.0,4300.0,115.0,252.0,240.0,315.0,260.0,4550.0,16058.0,82.0,6175.0,11200.0,15454.0,6875.0,310.0,2750.0,3900.0,19050.0,154.0,5135.0,260.0,17637.0,6075.0,272.0,5720.0,4525.0,338.0,320.0,4875.0,3766.0,2584.0,46.0,57.0,77.0,87.0,109.5,2020,2,17,1
2020-02-24,31500.0,942.0,6025.0,258.0,16714.0,14756.0,15983.0,90.0,337.5,4300.0,115.0,260.0,247.0,320.0,275.0,4550.0,15539.0,86.0,6175.0,11200.0,14937.0,6875.0,330.0,2750.0,3900.0,19050.0,158.0,5135.0,265.0,17536.0,6075.0,280.0,5720.0,4525.0,346.0,335.0,4875.0,3766.0,2584.0,46.0,57.0,77.0,87.0,109.5,2020,2,24,1
2020-03-02,32500.0,950.0,6025.0,255.0,17056.0,14590.0,15608.0,88.0,341.0,4300.0,117.0,260.0,245.0,320.0,275.0,4550.0,15349.0,84.0,6175.0,11200.0,15025.0,6875.0,330.0,2750.0,3900.0,19050.0,161.0,5135.0,265.0,17115.0,6075.0,278.0,5720.0,4525.0,348.5,337.5,5022.0,3796.0,2741.0,46.0,58.0,79.0,87.0,103.5,2020,3,2,1
2020-03-09,33500.0,963.0,6025.0,249.0,15306.0,14154.0,14832.0,90.0,340.0,4700.0,117.0,254.0,243.0,323.0,270.0,4300.0,15082.0,86.0,6350.0,11825.0,14061.0,6575.0,341.0,2650.0,3700.0,19300.0,162.0,4880.0,265.0,16936.0,5625.0,273.0,5580.0,4275.0,354.0,342.5,5022.0,3796.0,2741.0,46.0,58.0,79.0,87.0,103.5,2020,3,9,1
2020-03-16,34000.0,954.0,6025.0,245.0,15441.0,14186.0,15153.0,90.0,338.5,4700.0,117.0,250.0,240.0,323.0,265.0,4300.0,14217.0,86.0,6350.0,11825.0,13672.0,6575.0,335.0,2650.0,3700.0,19300.0,160.0,4880.0,260.0,16367.0,5625.0,270.0,5580.0,4275.0,350.5,337.5,5022.0,3796.0,2741.0,46.0,58.0,79.0,87.0,103.5,2020,3,16,1
2020-03-23,35000.0,963.0,6025.0,222.0,15189.0,13993.0,15266.0,90.0,327.5,4700.0,116.0,226.0,215.0,310.0,257.0,4300.0,13986.0,86.0,6350.0,11825.0,13896.0,6575.0,305.0,2650.0,3700.0,19300.0,163.0,4880.0,237.5,15754.0,5625.0,245.0,5580.0,4275.0,347.5,325.0,5022.0,3796.0,2741.0,46.0,58.0,79.0,87.0,103.5,2020,3,23,1
2020-03-30,35000.0,1009.0,6025.0,199.0,15112.0,13959.0,15124.0,85.0,307.5,4700.0,104.5,195.0,188.0,290.0,240.0,4300.0,13846.0,81.0,6350.0,11825.0,13758.0,6575.0,297.0,2650.0,3700.0,19300.0,156.0,4880.0,212.5,15563.0,5625.0,215.0,5580.0,4275.0,317.5,302.5,4779.0,3562.0,2470.0,44.0,54.0,75.0,89.5,110.5,2020,3,30,1
2020-04-06,34500.0,1028.0,6025.0,190.0,15119.0,13902.0,14716.0,83.0,292.5,4700.0,104.5,192.0,190.0,270.0,233.0,4300.0,13533.0,79.0,6350.0,11825.0,13464.0,6575.0,280.0,2715.0,4050.0,20100.0,144.0,5355.0,212.5,15516.0,5625.0,210.0,5580.0,4275.0,292.5,280.0,4779.0,3562.0,2470.0,44.0,54.0,75.0,89.5,110.5,2020,4,6,2
2020-04-13,34000.0,998.0,6025.0,230.0,15003.0,13849.0,14683.0,83.0,292.5,4700.0,104.5,230.0,225.0,265.0,233.0,4300.0,13867.0,79.0,6350.0,11975.0,13324.0,6575.0,285.0,2405.0,4050.0,20100.0,135.0,5355.0,232.5,15812.0,5625.0,245.0,5580.0,4275.0,297.5,280.0,4779.0,3562.0,2470.0,44.0,54.0,75.0,89.5,110.5,2020,4,13,2
2020-04-20,33500.0,959.0,6025.0,242.0,15407.0,13923.0,14833.0,85.0,297.5,4700.0,102.5,244.0,232.0,265.0,250.0,4300.0,13981.0,81.0,6350.0,11975.0,13414.0,6575.0,290.0,2405.0,4050.0,20100.0,135.0,5355.0,235.0,16073.0,5625.0,256.0,5580.0,4275.0,297.5,297.5,4779.0,3562.0,2470.0,44.0,54.0,75.0,89.5,110.5,2020,4,20,2
2020-04-27,33500.0,934.0,6025.0,241.0,16149.0,14469.0,15546.0,84.0,302.5,4700.0,98.5,245.0,232.0,265.0,250.0,4300.0,14608.0,80.0,6350.0,11975.0,14229.0,6575.0,283.0,2405.0,4050.0,20100.0,126.0,5355.0,235.0,16684.0,5625.0,255.0,5580.0,4275.0,290.0,295.0,5281.0,4072.0,2210.0,44.0,62.0,83.0,83.5,101.0,2020,4,27,2
2020-05-04,33500.0,918.0,6025.0,230.0,16327.0,14213.0,15853.0,83.0,305.0,4700.0,96.5,225.0,220.0,267.0,250.0,4300.0,14859.0,79.0,6350.0,11975.0,14625.0,6575.0,286.0,2405.0,4050.0,20100.0,114.0,5355.0,237.5,16986.0,5625.0,240.0,5580.0,4275.0,301.0,282.5,5281.0,4072.0,2210.0,44.0,62.0,83.0,83.5,101.0,2020,5,4,2
2020-05-11,33500.0,926.0,6025.0,230.0,16247.0,14244.0,15923.0,85.0,301.0,4500.0,101.5,232.0,220.0,285.0,250.0,4150.0,14831.0,81.0,6350.0,11475.0,14627.0,6575.0,288.0,2402.5,4075.0,20100.0,110.0,5725.0,247.5,17013.0,5625.0,242.0,5530.0,4275.0,305.0,300.0,5281.0,4072.0,2210.0,44.0,62.0,83.0,83.5,101.0,2020,5,11,2
2020-05-18,33500.0,904.0,6025.0,235.0,16133.0,14045.0,15705.0,91.0,301.0,4500.0,103.5,240.0,225.0,290.0,255.0,4150.0,14370.0,86.5,6350.0,11475.0,14370.0,6575.0,290.0,2402.5,4075.0,20100.0,116.0,5725.0,251.5,16514.0,5625.0,250.0,5530.0,4275.0,305.0,307.5,5281.0,4072.0,2210.0,44.0,62.0,83.0,83.5,101.0,2020,5,18,2
2020-05-25,33500.0,908.0,6025.0,235.0,14983.0,13994.0,14946.0,97.0,307.5,4500.0,109.0,240.0,220.0,295.0,252.0,4150.0,13578.0,92.5,6350.0,11475.0,13642.0,6575.0,295.0,2402.5,4075.0,20100.0,118.0,5725.0,256.5,15486.0,5625.0,250.0,5530.0,4275.0,307.5,307.5,5281.0,4072.0,2210.0,44.0,62.0,83.0,83.5,101.0,2020,5,25,2
